listeners,mbid,name,playcount,streamable,url,tags
78236,,Yung Gravy,1723193,0,https://www.last.fm/music/Yung+Gravy,"Hip-Hop, rap, comedy"
77955,,Rhiannon Bannenberg,383442,0,https://www.last.fm/music/Rhiannon+Bannenberg,
77905,e05d5755-101b-4796-befd-705288e690b1,Zola Blood,719438,0,https://www.last.fm/music/Zola+Blood,"indie, electronic, indietronica"
77893,,The Amazons,789852,0,https://www.last.fm/music/The+Amazons,"seen live, indie rock, rock"
77815,6c56f806-3c1e-4e14-9ccb-2de43ae886fe,Roger Bart,365574,0,https://www.last.fm/music/Roger+Bart,"Disney, Broadway, Musical theatre"
77812,e5c07522-9b9a-4e68-a927-25a772a1c9f6,Wild Party,635088,0,https://www.last.fm/music/Wild+Party,"indie pop, indie, seen live"
77766,,Alex Cameron,1510937,0,https://www.last.fm/music/Alex+Cameron,"seen live, synthpop, australian"
77673,,Rico Nasty,1949280,0,https://www.last.fm/music/Rico+Nasty,"Hip-Hop, trap, rap"
77600,,James Heather,426679,0,https://www.last.fm/music/James+Heather,"piano, Classical, instrumental"
77016,de3b08c5-e942-481d-828f-673ac76e63c3,Celeste,2036074,0,https://www.last.fm/music/Celeste,"Sludge, screamo, post-hardcore"
76978,,Party Favor,466852,0,https://www.last.fm/music/Party+Favor,"electronic, electro, dance"
76930,9ce4f0c8-8ce4-461a-ba1e-10460d2399a2,Marcin Przybyłowicz,2977284,0,https://www.last.fm/music/Marcin+Przyby%C5%82owicz,"Soundtrack, instrumental, electronic"
76821,254658f7-f4eb-4c62-bafb-28f57707517b,EXO-K,10064623,0,https://www.last.fm/music/EXO-K,"k-pop, Korean, exo-k"
76794,,The Ballroom Thieves,366523,0,https://www.last.fm/music/The+Ballroom+Thieves,"folk, seen live, folk rock"
76690,a36e9173-2c46-42c6-b319-e9a4155ef2aa,Felix Laband,814352,0,https://www.last.fm/music/Felix+Laband,"electronic, ambient, chillout"
76428,02628cd8-ca14-4545-a0b4-96020b54692b,20syl,872627,0,https://www.last.fm/music/20syl,"Hip-Hop, french, electronic"
76094,68ffdf6b-001c-41ed-aa3a-20ec0128f627,Dawid Podsiadło,5860122,0,https://www.last.fm/music/Dawid+Podsiad%C5%82o,"seen live, polish, indie"
75945,d736e4c1-94ef-4bf6-b9f1-63b09eda2702,Bethel Music,1508097,0,https://www.last.fm/music/Bethel+Music,"worship, christian, bethel"
75635,a0d05bb8-3ef4-4b70-8992-5da4322afc21,Steve Gunn,985187,0,https://www.last.fm/music/Steve+Gunn,"seen live, folk, singer-songwriter"
75465,17a3433f-b1e6-44db-90da-2a905830ff06,Black Atlass,790120,0,https://www.last.fm/music/Black+Atlass,"electronic, chillout, Indie Experimental"
75177,,Cavetown,1673266,0,https://www.last.fm/music/Cavetown,"indie, indie pop, bedroom pop"
75054,,Caamp,636514,0,https://www.last.fm/music/Caamp,"seen live, folk, americana"
75007,bbd05acc-33f0-4db6-bc01-41c8b4bfe2df,No Te Va Gustar,2037865,0,https://www.last.fm/music/No+Te+Va+Gustar,"rock, uruguay, Rock uruguayo"
73764,853dbc3e-8e00-4a1c-a2c4-8153eaa96e85,Jenifer,973330,0,https://www.last.fm/music/Jenifer,"french, pop, female vocalists"
73527,,Yotto,662709,0,https://www.last.fm/music/Yotto,"finnish, House, Progressive House"
73512,57cf7d67-5372-420a-9c89-77c7513d6506,Hans-Joachim Roedelius,712894,0,https://www.last.fm/music/Hans-Joachim+Roedelius,"ambient, krautrock, electronic"
73489,a83a16b5-a2a2-4645-9fcc-3e228b09631e,Ryan Montbleau Band,432191,0,https://www.last.fm/music/Ryan+Montbleau+Band,"seen live, rock, singer-songwriter"
73468,,BAYNK,482671,0,https://www.last.fm/music/BAYNK,"seen live, british, All"
73276,,Engelwood,477470,0,https://www.last.fm/music/Engelwood,"Hip-Hop, instrumental hip-hop, beats"
73190,b191a9d7-9f6b-4fc8-a097-488cf79d0242,Matthew Halsall,676401,0,https://www.last.fm/music/Matthew+Halsall,"jazz, trumpet, nu jazz"
73178,,Samm Henshaw,408701,0,https://www.last.fm/music/Samm+Henshaw,"soul, seen live, pop"
73020,6fc5c0c6-bf05-4b29-bda0-5fa6cc863785,Black Hippy,526739,0,https://www.last.fm/music/Black+Hippy,"Hip-Hop, hip hop, rap"
72769,,A L E X,683152,0,https://www.last.fm/music/A+L+E+X,"lofi hip-hop, Hip-Hop, trip hop"
72702,7284b092-eb9d-41fc-9b16-77abe96b1952,Girl's Day,4355330,0,https://www.last.fm/music/Girl%27s+Day,"k-pop, Korean, female vocalists"
72467,e066d235-6af3-4b78-9b1e-bcf7ed360193,Delicate Steve,946604,0,https://www.last.fm/music/Delicate+Steve,"indie, electronic, seen live"
72322,f3e70772-0a4e-4b90-beb5-df9e2442d12b,Margaret,969164,0,https://www.last.fm/music/Margaret,"pop, polish, dance"
72310,3054e9b6-8573-4106-9660-a343688ed29f,Molly Nilsson,2689838,0,https://www.last.fm/music/Molly+Nilsson,"synthpop, seen live, minimal synth"
72237,,Xavier Omär,505654,0,https://www.last.fm/music/Xavier+Om%C3%A4r,"soul, rnb, pop"
72203,4e09e365-d82d-4935-90f7-fd688a198813,De'Lacy,285018,0,https://www.last.fm/music/De%27Lacy,"House, dance, vocal house"
72106,,Inner Wave,935463,0,https://www.last.fm/music/Inner+Wave,"indie, indie rock, jazz"
72102,,YoungBoy Never Broke Again,1689296,0,https://www.last.fm/music/YoungBoy+Never+Broke+Again,"rap, Hip-Hop, hip hop"
71946,72938160-5fc0-45b8-ae62-f6bbbc1eec5a,Stoned Jesus,1157610,0,https://www.last.fm/music/Stoned+Jesus,"Stoner Rock, stoner doom, doom metal"
71818,cd03ee03-deb6-4f9c-be24-970f34602de2,Coma Cinema,1863188,0,https://www.last.fm/music/Coma+Cinema,"indie pop, Lo-Fi, chillwave"
71741,2cd7c5d2-2d5d-4753-91cb-e329ffa20f49,Marcelo Jeneci,2286700,0,https://www.last.fm/music/Marcelo+Jeneci,"mpb, brazilian, indie"
71552,e02ba679-1995-4cca-8b34-e1677944a48c,Elder,1572937,0,https://www.last.fm/music/Elder,"doom metal, stoner metal, stoner doom"
71404,ea271a17-a9a4-41b4-a105-632433430978,Stargate,369410,0,https://www.last.fm/music/Stargate,"trance, chillout, film score"
71380,fe67fca6-f6b0-47b4-a4ac-c96e409b29f4,Reaper,1207708,0,https://www.last.fm/music/Reaper,"ebm, dark electro, industrial"
70933,,GASHI,436436,0,https://www.last.fm/music/GASHI,"Hip-Hop, rap, indie"
70844,01a36baf-fa2d-4659-8bc2-dbfb5ffed791,Mick Gordon,2425472,0,https://www.last.fm/music/Mick+Gordon,"Soundtrack, industrial metal, DJENT"
70732,e953bd12-54f8-437f-986f-4b17bb1e7499,Spooky Black,1188044,0,https://www.last.fm/music/Spooky+Black,"cloud rap, emotional, r&b"
70665,ff7b07f2-d239-4c7e-802b-56060c4a5896,Supercombo,3586710,0,https://www.last.fm/music/Supercombo,"indie, brazilian, rock"
70560,,Saweetie,853416,0,https://www.last.fm/music/Saweetie,"better than selena gomez, urban, female rapper"
70449,987dc0ed-343b-451e-9480-5aa7db24103b,Esteban,3559219,0,https://www.last.fm/music/Esteban,"indie, rock, esteban"
70269,,Rhys Lewis,431724,0,https://www.last.fm/music/Rhys+Lewis,"singer-songwriter, UK, pop"
69985,,Sorcha Richardson,326974,0,https://www.last.fm/music/Sorcha+Richardson,"dream pop, female vocalists, folk"
69742,,The Undercover Dream Lovers,341888,0,https://www.last.fm/music/The+Undercover+Dream+Lovers,"indie, experimental, indie pop"
69634,c33c4e5c-6fab-4a7a-bd72-b3a05a8938aa,Drew Holcomb & the Neighbors,660036,0,https://www.last.fm/music/Drew+Holcomb+&+the+Neighbors,"folk, singer-songwriter, indie"
69624,46713d05-4143-4704-a9c3-71b482a13944,Boogarins,2304604,0,https://www.last.fm/music/Boogarins,"seen live, Psychedelic Rock, psychedelic"
69550,d64f0d37-ca03-43c8-9ecb-13faa39f1b74,Silent Poets,559524,0,https://www.last.fm/music/Silent+Poets,"trip-hop, downtempo, electronic"
69363,,J Hus,955193,0,https://www.last.fm/music/J+Hus,"Grime, Hip-Hop, rap"
69142,d83f0818-f4c2-4017-bf66-1e8819b207d8,Tiny Ruins,614556,0,https://www.last.fm/music/Tiny+Ruins,"singer-songwriter, New Zealand, indie folk"
69103,,Instupendo,408430,0,https://www.last.fm/music/Instupendo,"downtempo, Lo-Fi, electronic"
68460,1def2cdc-a6ec-4972-8614-204e13301650,Jacquees,623085,0,https://www.last.fm/music/Jacquees,"rnb, Jacquees, soul"
68195,65daba7b-f387-46cc-a0c8-d0191b099586,AnnenMayKantereit,2441896,0,https://www.last.fm/music/AnnenMayKantereit,"seen live, german, indie"
68129,35fddf9e-01f6-49af-8d03-b841dda89995,Midland,605307,0,https://www.last.fm/music/Midland,"deep house, House, electronic"
68029,226ab2f2-592b-4323-94f9-5b3f0ef86158,Miranda!,2514833,0,https://www.last.fm/music/Miranda%21,"pop, electropop, argentina"
67506,95c7dae9-682a-4e00-b707-1fa24a924ffe,K-391,765511,0,https://www.last.fm/music/K-391,"electro house, House, dance"
67426,5e114cdf-10f8-4d0b-a974-4b86491b1c7e,Trevor Something,1763507,0,https://www.last.fm/music/Trevor+Something,"synthwave, synthpop, electronic"
67184,c40a79e9-3b9e-492e-9469-0e5b952ad3e1,Against the Current,2496920,0,https://www.last.fm/music/Against+the+Current,"pop punk, rock, pop"
67064,,Wesley Safadão,2045574,0,https://www.last.fm/music/Wesley+Safad%C3%A3o,"dEUS, rei, god"
66964,2441c9e6-7e05-44f1-8da9-62025df367ab,Revocation,2733360,0,https://www.last.fm/music/Revocation,"Technical Death Metal, thrash metal, death metal"
66891,,"nothing,nowhere.",2627305,0,"https://www.last.fm/music/nothing,nowhere.","emo, cloud rap, Hip-Hop"
66421,38acc2fa-ccb9-46e9-b1b6-7c133ce4d3ff,together PANGEA,1322039,0,https://www.last.fm/music/together+PANGEA,"Garage Rock, seen live, Lo-Fi"
66392,,AJMW,395853,0,https://www.last.fm/music/AJMW,"beats, Hip-Hop, UK"
66348,4ced64a4-1731-43c2-aaed-dbb3725fab9d,The Parlor Mob,984989,0,https://www.last.fm/music/The+Parlor+Mob,"hard rock, Garage Rock, rock"
65710,,DJDS,315489,0,https://www.last.fm/music/DJDS,"electronic, electronica, electro"
65625,1576a26e-f77d-47ac-87f2-4f610c141ac6,Blackberry Smoke,1243038,0,https://www.last.fm/music/Blackberry+Smoke,"Southern Rock, blues rock, rock"
65552,,DRWN.,379593,0,https://www.last.fm/music/DRWN.,"beats, instrumental, hip hop"
65506,84ce30fa-f773-4b4a-8915-87b096c16791,Eric Reed,283115,0,https://www.last.fm/music/Eric+Reed,"jazz, piano, contemporary jazz"
65448,,leaf beach,340444,0,https://www.last.fm/music/leaf+beach,"beats, instrumental, Lo-Fi"
65416,4a0c1055-ec66-47a0-a668-c60f48477ed2,Mary Lou Williams,363198,0,https://www.last.fm/music/Mary+Lou+Williams,"jazz, piano, jazz piano"
65383,89730948-e665-460d-a6e9-3a1df288c9b6,Taemin,3678400,0,https://www.last.fm/music/Taemin,"k-pop, Korean, Kpop"
65204,eeee01ef-15b6-4741-9f42-9477c9ee0804,coldrain,3672731,0,https://www.last.fm/music/coldrain,"post-hardcore, J-rock, japanese"
65074,,Hatchie,797814,0,https://www.last.fm/music/Hatchie,"dream pop, seen live, indie pop"
65040,7c3f9729-db09-4721-af67-56d7017445cd,Marlo,658061,0,https://www.last.fm/music/Marlo,"trance, electronic, House"
64862,f0cdb3e4-5258-48d6-b0a4-6719ec61c13d,Leo,1387513,0,https://www.last.fm/music/Leo,"heavy metal, metal, Spanish Metal"
64764,e36cca60-86da-4bb0-a36c-17626341dc6c,Kina,586964,0,https://www.last.fm/music/Kina,"hardcore, punk, italian hardcore"
64620,b553be52-78f3-4b07-8b6b-ca802ced388b,Jay Hardway,464096,0,https://www.last.fm/music/Jay+Hardway,"seen live, House, electro house"
64150,da8a2bf4-8298-4da4-b5ff-ad5adb856037,Leikeli47,643244,0,https://www.last.fm/music/Leikeli47,"rap, Hip-Hop, female rapper"
63582,2ed99ef9-6c42-4316-b4f5-33b37e2273e4,Illy,795655,0,https://www.last.fm/music/Illy,"australian, hip hop, Aussie Hip-Hop"
63243,,Morningsiders,238853,0,https://www.last.fm/music/Morningsiders,"american, seen live, indie"
63105,,Shy Martin,408579,0,https://www.last.fm/music/Shy+Martin,"pop, shy martin"
63079,,Gyvus,329752,0,https://www.last.fm/music/Gyvus,"chillout, downtempo, trip hop"
63073,edb13821-1a05-4945-8e54-11798a1134d8,Pile,1372774,0,https://www.last.fm/music/Pile,"post-hardcore, j-pop, japanese"
63052,bb20814b-8dcf-4720-a0e6-126f570a7e1a,Hugar,295183,0,https://www.last.fm/music/Hugar,"neoclassical, ambient, post-rock"
62916,,Nego do Borel,714534,0,https://www.last.fm/music/Nego+do+Borel,"funk, brasil, brazilian"
62731,241c87cd-cd89-4f9a-9a0e-cdcfb335079d,Exhumed,1809172,0,https://www.last.fm/music/Exhumed,"death metal, grindcore, goregrind"
62586,96b718ee-3909-4955-94d8-c35dfc5b950c,Objekt,672025,0,https://www.last.fm/music/Objekt,"techno, dubstep, electronic"
62569,b9862d9e-c39a-4b6d-b039-a94b7669abda,Key,1688568,0,https://www.last.fm/music/Key,"anime, japanese, neofolk"
62567,92bf83e0-d79e-4390-871a-8f108bb50f82,O Terno,2177974,0,https://www.last.fm/music/O+Terno,"brazilian, indie, seen live"
62555,0fff8ab2-c500-4564-b4f1-f4da7642d986,Stray from the Path,2757802,0,https://www.last.fm/music/Stray+from+the+Path,"mathcore, hardcore, chaotic hardcore"
62340,,PIANO NOVEL,277701,0,https://www.last.fm/music/PIANO+NOVEL,"Classical, ambient, piano"
61977,764c77bf-fe18-4a6f-8397-899c28879d90,The Blanks,738824,0,https://www.last.fm/music/The+Blanks,"a capella, scrubs, a cappella"
61865,,Disco Fries,287859,0,https://www.last.fm/music/Disco+Fries,"dance, electronic, electronica"
61857,848e0d89-4696-4c7b-a74c-a8e45292df6c,Skinshape,658226,0,https://www.last.fm/music/Skinshape,"trip-hop, chillout, electronic"
61795,59378495-b82b-4def-bb34-0d7c83a58e6e,Chitãozinho & Xororó,693726,0,https://www.last.fm/music/Chit%C3%A3ozinho+&+Xoror%C3%B3,"sertanejo, brazilian, brazilian country"
61756,,Against All Logic,951453,0,https://www.last.fm/music/Against+All+Logic,"electronic, techno, House"
61707,,Ady Suleiman,376405,0,https://www.last.fm/music/Ady+Suleiman,"soul, british, rnb"
60916,,Sure Sure,426060,0,https://www.last.fm/music/Sure+Sure,"indie, los angeles, sexy"
60678,763cb144-afdb-471e-bd86-d4f5b9b58641,AdriAnne Lenker,755614,0,https://www.last.fm/music/AdriAnne+Lenker,"singer-songwriter, female vocalists, indie"
60675,8c238275-9625-4f37-ac15-9e02a6dc8888,Gidge,840240,0,https://www.last.fm/music/Gidge,"ambient, electronic, minimal techno"
60661,,Monma,305026,0,https://www.last.fm/music/Monma,"beats, Hip-Hop, chillhop"
60332,fb483f0a-d1ec-4a98-8237-0b1d7542aca7,Egoist,3610786,0,https://www.last.fm/music/Egoist,"Progressive metal, japanese, j-pop"
60192,8b94826d-5af1-488b-b843-2296edcc40f9,Vivendo do Ócio,2822957,0,https://www.last.fm/music/Vivendo+do+%C3%93cio,"indie, brazilian, indie rock"
60134,,Vintage Culture,916038,0,https://www.last.fm/music/Vintage+Culture,"deep house, nu disco, brazil"
59927,,Roy Blair,822831,0,https://www.last.fm/music/Roy+Blair,"indie, indie pop, american"
59918,2dd4008a-163b-4624-ae2e-01d5a6fccc84,Astron,276555,0,https://www.last.fm/music/Astron,"psy, chillout, alternative"
59108,f9a7c5cc-4d72-4cde-a2cf-3655f155fd2c,Eclipse,858312,0,https://www.last.fm/music/Eclipse,"hard rock, black metal, Progressive rock"
59067,,Jazz Cartier,878166,0,https://www.last.fm/music/Jazz+Cartier,"Hip-Hop, rap, electronic"
59041,,Antologie,277782,0,https://www.last.fm/music/Antologie,"instrumental, ambient, chill"
58967,60ad66db-1726-4e6f-8d38-e403d4d29790,John Paesano,705026,0,https://www.last.fm/music/John+Paesano,"Soundtrack, composer, video game music"
58848,,ajj,3020303,0,https://www.last.fm/music/ajj,"folk punk, punk, folk"
58846,03f67ecf-b6b5-4e45-91ff-44fcaebc1bf0,Shakka,372564,0,https://www.last.fm/music/Shakka,"soul, r&b, Neo-Soul"
58614,f6157276-5fab-43d5-843c-3e77cd1a12d3,Y La Bamba,460788,0,https://www.last.fm/music/Y+La+Bamba,"folk, indie folk, seen live"
58124,36a8177a-05bc-41a8-afb9-14923b7a64fb,Tijuana Panthers,706037,0,https://www.last.fm/music/Tijuana+Panthers,"surf rock, indie, Surf"
57860,,Lo Moon,314679,0,https://www.last.fm/music/Lo+Moon,"indie, electronic, seen live"
57829,,Burna Boy,657426,0,https://www.last.fm/music/Burna+Boy,"Hip-Hop, africa, nigeria"
57752,,Moses Gunn Collective,437427,0,https://www.last.fm/music/Moses+Gunn+Collective,"psychedelic, Psychedelic Rock, australian"
57714,c5119d8a-ffee-48bc-99c3-f323bdf16d82,Vektor,2001355,0,https://www.last.fm/music/Vektor,"thrash metal, Technical Thrash Metal, progressive thrash metal"
57388,b3e30b52-3cae-4e70-a369-dede1d3546c1,Kalabrese,471261,0,https://www.last.fm/music/Kalabrese,"House, electronic, electronica"
57346,9cb7843d-62b1-4a49-8296-1f504b7e6323,Molly Sandén,1004802,0,https://www.last.fm/music/Molly+Sand%C3%A9n,"swedish, pop, female vocalists"
57302,,Zeal & Ardor,1676249,0,https://www.last.fm/music/Zeal+&+Ardor,"black metal, seen live, experimental"
57252,c8a26e97-e5f5-4f1c-8eb3-e2453b6cf262,Daniel Norgren,1203421,0,https://www.last.fm/music/Daniel+Norgren,"seen live, blues, rock"
57160,,No Rome,714866,0,https://www.last.fm/music/No+Rome,"seen live, electronic, synthpop"
57143,fd70160c-6ead-4dd9-bbf7-a6e974b1589d,Artur Rojek,2262274,0,https://www.last.fm/music/Artur+Rojek,"polish, seen live, alternative"
57067,,✝✝✝ (Crosses),1052372,0,https://www.last.fm/music/%E2%9C%9D%E2%9C%9D%E2%9C%9D+(Crosses),"experimental, trip-hop, electronic"
56946,,Saint Asonia,980928,0,https://www.last.fm/music/Saint+Asonia,"alternative rock, post-grunge, hard rock"
56887,36250550-80c6-4f83-819b-092d12db5575,Grandbrothers,537854,0,https://www.last.fm/music/Grandbrothers,"instrumental, electronic, ambient"
56784,,Carlie Hanson,380173,0,https://www.last.fm/music/Carlie+Hanson,"pop, alternative, USA"
56696,,Baco Exu do Blues,3695600,0,https://www.last.fm/music/Baco+Exu+do+Blues,"Hip-Hop, rap, brazilian"
56121,,Jaeden Camstra,320411,0,https://www.last.fm/music/Jaeden+Camstra,"hip hop, beats, Lo-Fi Beat"
56119,,TR/ST,1688579,0,https://www.last.fm/music/TR%2FST,"synthpop, darkwave, electronic"
55926,,Bryce Fox,467381,0,https://www.last.fm/music/Bryce+Fox,"alternative, singer-songwriter, american"
55636,21d1453d-c573-4c81-bbf9-9fa6612716bd,The Dumplings,2984123,0,https://www.last.fm/music/The+Dumplings,"seen live, polish, electronic"
55621,89aa4821-8505-4df0-aa24-6dab82b06474,IC3PEAK,1651383,0,https://www.last.fm/music/IC3PEAK,"witch house, electronic, Experimental pop"
55525,,George Clanton,900283,0,https://www.last.fm/music/George+Clanton,"electronic, chillwave, seen live"
55444,4a68eea6-7464-467b-a0cd-69dbdb60a2a9,Anacondaz,5868402,0,https://www.last.fm/music/Anacondaz,"Hip-Hop, underground hip-hop, russian"
55356,,Dj Esco,529987,0,https://www.last.fm/music/Dj+Esco,"Hip-Hop, rap, american"
55153,f338cde2-7cc4-49e0-83e4-a0ac1a3b6d46,Ben Gold,565590,0,https://www.last.fm/music/Ben+Gold,"trance, uplifting trance, progressive trance"
55066,,Jão,4354438,0,https://www.last.fm/music/J%C3%A3o,"gay, poc, pop"
55057,,Badflower,586494,0,https://www.last.fm/music/Badflower,"rock, alternative rock, indie"
54834,b6f8cce8-cbac-48a0-b0fa-d6cc06447928,Make Them Suffer,2015078,0,https://www.last.fm/music/Make+Them+Suffer,"deathcore, symphonic deathcore, black metal"
54482,84355c7e-150a-40e9-aa7d-bf9010a9815c,Holy Holy,601318,0,https://www.last.fm/music/Holy+Holy,"indie rock, indie, Psychedelic Rock"
54096,,The Regrettes,789556,0,https://www.last.fm/music/The+Regrettes,"seen live, punk rock, punk"
53960,50e3c30f-d673-4304-8e7f-bc42e3370958,Role Model,351551,0,https://www.last.fm/music/Role+Model,"8-bit, chiptune, electronic"
53697,,Billy Raffoul,294918,0,https://www.last.fm/music/Billy+Raffoul,"Rock and Roll, All, billy raffoul"
53683,,Mc Don Juan,710116,0,https://www.last.fm/music/Mc+Don+Juan,"funk, brazilian, baile funk"
53529,,Papooz,454146,0,https://www.last.fm/music/Papooz,"french, indie pop, indie"
53479,617c99cc-2a8d-4310-9b0d-688a851bb2bd,Old Man Canyon,459531,0,https://www.last.fm/music/Old+Man+Canyon,"indie, indie folk, seen live"
53374,5d692a24-951a-4082-b0d9-4a9053dff959,Wintergatan,742451,0,https://www.last.fm/music/Wintergatan,"electronic, instrumental, seen live"
53326,,CHUNG HA,2459807,0,https://www.last.fm/music/CHUNG+HA,"k-pop, pop, female vocalists"
53322,,lund,896062,0,https://www.last.fm/music/lund,"Hip-Hop, rap, chill"
53254,f07d4e64-48f9-4afc-bb17-c438a7f81f1b,Graves,398773,0,https://www.last.fm/music/Graves,"horror punk, punk, punk rock"
53215,,Sonder,521508,0,https://www.last.fm/music/Sonder,"soul, electronic, emo"
53210,,Hot Shade,283027,0,https://www.last.fm/music/Hot+Shade,
53133,c324b495-422e-4ea7-9aa6-6878e1771436,Bad Bad Hats,536892,0,https://www.last.fm/music/Bad+Bad+Hats,"indie pop, indie, female vocalists"
52805,,Heize,2160412,0,https://www.last.fm/music/Heize,"rnb, Hip-Hop, soul"
52764,4277a466-22c2-4ec5-8789-80fa6d4cee77,Scalene,2301479,0,https://www.last.fm/music/Scalene,"rock, hardcore, brazilian"
52751,,Stavroz,432079,0,https://www.last.fm/music/Stavroz,"electronic, deep house, seen live"
52743,,Robotaki,354835,0,https://www.last.fm/music/Robotaki,"electronic, electronica, chill"
52645,,H E R B,256457,0,https://www.last.fm/music/H+E+R+B,"Lo-Fi, jazz, chill"
52606,,Big Red Machine,639471,0,https://www.last.fm/music/Big+Red+Machine,"seen live, folk, USA"
52482,,Nicola Cruz,644947,0,https://www.last.fm/music/Nicola+Cruz,"seen live, ecuador, andes step"
52211,,Original Broadway Cast of Hamilton,1404074,0,https://www.last.fm/music/Original+Broadway+Cast+of+Hamilton,"musical, Broadway, Soundtrack"
52176,,Yung Bans,1053521,0,https://www.last.fm/music/Yung+Bans,"rap, Hip-Hop, trap"
52062,c05e50ac-63f1-4f65-a9d6-154ce3e82654,Black M,645654,0,https://www.last.fm/music/Black+M,"Hip-Hop, french, france"
52032,060fa1be-1db9-46ba-b06c-fb55e4eb895e,Clozee,590934,0,https://www.last.fm/music/Clozee,"electronic, dubstep, glitchstep"
51959,65b83862-32e4-444a-ad59-aa8f4866a0ad,Smash Into Pieces,989747,0,https://www.last.fm/music/Smash+Into+Pieces,"alternative rock, rock, hard rock"
51747,,Dan Owen,229811,0,https://www.last.fm/music/Dan+Owen,"seen live, rock, folk"
51689,,Des Rocs,315053,0,https://www.last.fm/music/Des+Rocs,"rock, seen live, indie"
51659,30c47264-546d-488f-a7c5-370a9c5068ff,5 A Seco,2104668,0,https://www.last.fm/music/5+A+Seco,"mpb, brazilian, alternative"
51653,83531e92-35b2-45b9-be5b-fdde574f7ba7,Jasper Byrne,713878,0,https://www.last.fm/music/Jasper+Byrne,"ambient, idm, Soundtrack"
51580,,Wage War,1817114,0,https://www.last.fm/music/Wage+War,"metalcore, post-hardcore, hardcore"
51499,ab1c48b2-3fd3-446b-9f3a-85d611066a16,Dumbfoundead,1260550,0,https://www.last.fm/music/Dumbfoundead,"Hip-Hop, underground hip-hop, rap"
51333,c602e0a7-a377-40af-b69d-56c294023d89,Eefje de Visser,1492490,0,https://www.last.fm/music/Eefje+de+Visser,"seen live, dutch, singer-songwriter"
51320,,Dave East,671689,0,https://www.last.fm/music/Dave+East,"rap, Hip-Hop, new york"
51261,,Prince Fox,260419,0,https://www.last.fm/music/Prince+Fox,"electronic, dance, All"
51209,,sophie meiers,445823,0,https://www.last.fm/music/sophie+meiers,"soul, blues, rnb"
51209,,Higher Brothers,672206,0,https://www.last.fm/music/Higher+Brothers,"chinese, Hip-Hop, rap"
51071,66baa549-ec7d-410f-88bf-d4f9bbb21890,From Ashes to New,1001766,0,https://www.last.fm/music/From+Ashes+to+New,"rapcore, electronic, alternative metal"
51042,,I.O.I,1729976,0,https://www.last.fm/music/I.O.I,"k-pop, Kpop, Korean"
51010,cbaccae7-a7cb-47b6-bc5f-d50379611139,Andrew Combs,330918,0,https://www.last.fm/music/Andrew+Combs,"seen live, country, folk"
50890,927cd7e5-ccec-418d-997f-c5e7edbdb51c,Fog Lake,877964,0,https://www.last.fm/music/Fog+Lake,"dream pop, Lo-Fi, indie pop"
50722,,Skee Mask,943832,0,https://www.last.fm/music/Skee+Mask,"techno, Ambient Techno, breakbeat"
50691,cceb5060-80bb-4e0c-9312-5eac20887f3c,Mahmut Orhan,374641,0,https://www.last.fm/music/Mahmut+Orhan,"House, turkish, turkey"
50687,,morgxn,287701,0,https://www.last.fm/music/morgxn,"electronic, pop, soul"
50618,d16f9fc8-fbba-4276-9b30-86b8f5ef5938,In Hearts Wake,2322716,0,https://www.last.fm/music/In+Hearts+Wake,"metalcore, hardcore, post-hardcore"
50101,1c91934e-e5e3-444b-a87a-83aa77e33cc2,Susan Sarandon,318553,0,https://www.last.fm/music/Susan+Sarandon,"Soundtrack, Rocky Horror Picture Show, 70s"
50009,46a7b248-112e-4e62-bc32-aeea5029f53b,Black Alien,1848098,0,https://www.last.fm/music/Black+Alien,"rap, Hip-Hop, ragga"
49923,,Onuka,994936,0,https://www.last.fm/music/Onuka,"electronic, Ukrainian, synthpop"
49757,,Rain Sounds,6154767,0,https://www.last.fm/music/Rain+Sounds,"Nature, ambient, rain"
49752,,Ayo & Teo,286197,0,https://www.last.fm/music/Ayo+&+Teo,"Hip-Hop, novelty rap, Ayo & Teo"
49711,,Marie Davidson,575354,0,https://www.last.fm/music/Marie+Davidson,"minimal synth, electronic, seen live"
49704,4e994b6a-5f49-4a38-a974-31e46d82b148,Ferreck Dawn,222325,0,https://www.last.fm/music/Ferreck+Dawn,"House, tech house, electronic"
49668,e1ae74e0-200d-48cc-8cd1-ef005a480c6f,Marcin Wasilewski Trio,425547,0,https://www.last.fm/music/Marcin+Wasilewski+Trio,"jazz, contemporary jazz, polish jazz"
49300,,BLACK MIDI,787650,0,https://www.last.fm/music/BLACK+MIDI,"math rock, noise rock, experimental"
49259,53437d50-b3de-4e16-a4e0-73f2c5c5ddc9,Pixote,626386,0,https://www.last.fm/music/Pixote,"Pagode, pixote, samba"
49246,e7b4c928-8c45-4ecf-9f08-da64fe5c2ddd,Mgła,3794755,0,https://www.last.fm/music/Mg%C5%82a,"black metal, polish black metal, polish"
49200,62841baa-52ae-4d69-a086-75a129db03fc,Bakar,417879,0,https://www.last.fm/music/Bakar,"french rap, French hip hop, Hip-Hop"
49173,,монеточка,2022435,0,https://www.last.fm/music/%D0%BC%D0%BE%D0%BD%D0%B5%D1%82%D0%BE%D1%87%D0%BA%D0%B0,"russian, indie, indie pop"
49006,,monte booker,287564,0,https://www.last.fm/music/monte+booker,"Hip-Hop, electronic, soul"
